18:54:42 loading pretrained, weights/198_efficientnet-b5_f1_test/ckpt20.pth ...
19:00:36 STREAM b'IHDR' 16 13
19:00:36 STREAM b'IDAT' 41 8192
19:00:36 STREAM b'IHDR' 16 13
19:00:36 STREAM b'IDAT' 41 8192
19:00:36 STREAM b'IHDR' 16 13
19:00:36 STREAM b'IDAT' 41 8192
19:00:36 STREAM b'IHDR' 16 13
19:00:36 STREAM b'IDAT' 41 8192
19:00:36 STREAM b'IHDR' 16 13
19:00:36 STREAM b'IDAT' 41 8192
19:00:36 STREAM b'IHDR' 16 13
19:00:36 STREAM b'IDAT' 41 8192
19:00:36 STREAM b'IHDR' 16 13
19:00:36 STREAM b'IDAT' 41 8192
19:00:36 STREAM b'IHDR' 16 13
19:00:36 STREAM b'IDAT' 41 8192
19:00:37 STREAM b'IHDR' 16 13
19:00:37 STREAM b'IDAT' 41 8192
19:00:37 STREAM b'IHDR' 16 13
19:00:37 STREAM b'IDAT' 41 8192
19:00:37 STREAM b'IHDR' 16 13
19:00:37 STREAM b'IDAT' 41 8192
19:00:37 STREAM b'IHDR' 16 13
19:00:37 STREAM b'IDAT' 41 8192
19:00:37 STREAM b'IHDR' 16 13
19:00:37 STREAM b'IDAT' 41 8192
19:00:37 STREAM b'IHDR' 16 13
19:00:37 STREAM b'IDAT' 41 8192
19:00:37 STREAM b'IHDR' 16 13
19:00:37 STREAM b'IDAT' 41 8192
19:00:38 STREAM b'IHDR' 16 13
19:00:38 STREAM b'IDAT' 41 8192
19:00:38 STREAM b'IHDR' 16 13
19:00:38 STREAM b'IDAT' 41 8192
19:00:38 STREAM b'IHDR' 16 13
19:00:38 STREAM b'IDAT' 41 8192
19:00:38 STREAM b'IHDR' 16 13
19:00:38 STREAM b'IDAT' 41 8192
19:00:38 STREAM b'IHDR' 16 13
19:00:38 STREAM b'IDAT' 41 8192
19:00:38 STREAM b'IHDR' 16 13
19:00:38 STREAM b'IDAT' 41 8192
19:00:38 STREAM b'IHDR' 16 13
19:00:38 STREAM b'IDAT' 41 8192
19:00:38 STREAM b'IHDR' 16 13
19:00:38 STREAM b'IDAT' 41 8192
19:00:38 STREAM b'IHDR' 16 13
19:00:38 STREAM b'IDAT' 41 8192
19:00:38 STREAM b'IHDR' 16 13
19:00:38 STREAM b'IDAT' 41 8192
19:00:38 STREAM b'IHDR' 16 13
19:00:38 STREAM b'IDAT' 41 8192
19:00:39 STREAM b'IHDR' 16 13
19:00:39 STREAM b'IDAT' 41 8192
19:00:39 STREAM b'IHDR' 16 13
19:00:39 STREAM b'IDAT' 41 8192
19:00:39 STREAM b'IHDR' 16 13
19:00:39 STREAM b'IDAT' 41 8192
19:00:39 STREAM b'IHDR' 16 13
19:00:39 STREAM b'IDAT' 41 8192
19:00:39 STREAM b'IHDR' 16 13
19:00:39 STREAM b'IDAT' 41 8192
19:00:40 STREAM b'IHDR' 16 13
19:00:40 STREAM b'IDAT' 41 8192
19:00:40 STREAM b'IHDR' 16 13
19:00:40 STREAM b'IDAT' 41 8192
19:00:40 STREAM b'IHDR' 16 13
19:00:40 STREAM b'IDAT' 41 8192
19:00:40 STREAM b'IHDR' 16 13
19:00:40 STREAM b'IDAT' 41 8192
19:00:40 STREAM b'IHDR' 16 13
19:00:40 STREAM b'IDAT' 41 8192
19:00:40 STREAM b'IHDR' 16 13
19:00:40 STREAM b'IDAT' 41 8192
19:00:41 STREAM b'IHDR' 16 13
19:00:41 STREAM b'IDAT' 41 8192
19:00:41 STREAM b'IHDR' 16 13
19:00:41 STREAM b'IDAT' 41 8192
19:00:41 STREAM b'IHDR' 16 13
19:00:41 STREAM b'IDAT' 41 8192
19:00:41 STREAM b'IHDR' 16 13
19:00:41 STREAM b'IDAT' 41 8192
19:00:41 STREAM b'IHDR' 16 13
19:00:41 STREAM b'IDAT' 41 8192
19:00:41 STREAM b'IHDR' 16 13
19:00:41 STREAM b'IDAT' 41 8192
19:00:42 STREAM b'IHDR' 16 13
19:00:42 STREAM b'IDAT' 41 8192
19:00:42 STREAM b'IHDR' 16 13
19:00:42 STREAM b'IDAT' 41 8192
19:00:42 STREAM b'IHDR' 16 13
19:00:42 STREAM b'IDAT' 41 8192
19:00:42 STREAM b'IHDR' 16 13
19:00:42 STREAM b'IDAT' 41 8192
19:00:42 STREAM b'IHDR' 16 13
19:00:42 STREAM b'IDAT' 41 8192
19:00:43 STREAM b'IHDR' 16 13
19:00:43 STREAM b'IDAT' 41 8192
19:00:43 STREAM b'IHDR' 16 13
19:00:43 STREAM b'IDAT' 41 8192
19:00:43 STREAM b'IHDR' 16 13
19:00:43 STREAM b'IDAT' 41 8192
19:00:43 STREAM b'IHDR' 16 13
19:00:43 STREAM b'IDAT' 41 8192
19:00:43 STREAM b'IHDR' 16 13
19:00:43 STREAM b'IDAT' 41 8192
19:00:43 STREAM b'IHDR' 16 13
19:00:43 STREAM b'IDAT' 41 8192
19:00:43 STREAM b'IHDR' 16 13
19:00:43 STREAM b'IDAT' 41 8192
19:00:43 STREAM b'IHDR' 16 13
19:00:43 STREAM b'IDAT' 41 8192
19:00:43 STREAM b'IHDR' 16 13
19:00:43 STREAM b'IDAT' 41 8192
19:00:43 STREAM b'IHDR' 16 13
19:00:43 STREAM b'IDAT' 41 8192
19:00:44 STREAM b'IHDR' 16 13
19:00:44 STREAM b'IDAT' 41 8192
19:00:44 STREAM b'IHDR' 16 13
19:00:44 STREAM b'IDAT' 41 8192
19:00:44 STREAM b'IHDR' 16 13
19:00:44 STREAM b'IDAT' 41 8192
19:00:44 STREAM b'IHDR' 16 13
19:00:44 STREAM b'IDAT' 41 8192
19:00:44 STREAM b'IHDR' 16 13
19:00:44 STREAM b'IDAT' 41 8192
19:00:45 STREAM b'IHDR' 16 13
19:00:45 STREAM b'IDAT' 41 8192
19:00:45 STREAM b'IHDR' 16 13
19:00:45 STREAM b'IDAT' 41 8192
19:00:45 STREAM b'IHDR' 16 13
19:00:45 STREAM b'IDAT' 41 8192
19:00:45 STREAM b'IHDR' 16 13
19:00:45 STREAM b'IDAT' 41 8192
19:00:45 STREAM b'IHDR' 16 13
19:00:45 STREAM b'IDAT' 41 8192
19:00:45 STREAM b'IHDR' 16 13
19:00:45 STREAM b'IDAT' 41 8192
19:00:46 STREAM b'IHDR' 16 13
19:00:46 STREAM b'IDAT' 41 8192
19:00:46 STREAM b'IHDR' 16 13
19:00:46 STREAM b'IDAT' 41 8192
19:00:46 STREAM b'IHDR' 16 13
19:00:46 STREAM b'IDAT' 41 8192
19:00:47 STREAM b'IHDR' 16 13
19:00:47 STREAM b'IDAT' 41 8192
19:00:47 STREAM b'IHDR' 16 13
19:00:47 STREAM b'IDAT' 41 8192
19:00:47 STREAM b'IHDR' 16 13
19:00:47 STREAM b'IDAT' 41 8192
19:00:47 STREAM b'IHDR' 16 13
19:00:47 STREAM b'IDAT' 41 8192
19:00:47 STREAM b'IHDR' 16 13
19:00:47 STREAM b'IDAT' 41 8192
19:00:47 STREAM b'IHDR' 16 13
19:00:47 STREAM b'IDAT' 41 8192
19:00:47 STREAM b'IHDR' 16 13
19:00:47 STREAM b'IDAT' 41 8192
19:00:47 STREAM b'IHDR' 16 13
19:00:47 STREAM b'IDAT' 41 8192
19:00:47 STREAM b'IHDR' 16 13
19:00:47 STREAM b'IDAT' 41 8192
19:00:48 STREAM b'IHDR' 16 13
19:00:48 STREAM b'IDAT' 41 8192
19:00:49 STREAM b'IHDR' 16 13
19:00:49 STREAM b'IDAT' 41 8192
19:00:50 STREAM b'IHDR' 16 13
19:00:50 STREAM b'IDAT' 41 8192
19:00:50 STREAM b'IHDR' 16 13
19:00:50 STREAM b'IDAT' 41 8192
19:00:50 STREAM b'IHDR' 16 13
19:00:50 STREAM b'IDAT' 41 8192
19:00:50 STREAM b'IHDR' 16 13
19:00:50 STREAM b'IDAT' 41 8192
19:00:50 STREAM b'IHDR' 16 13
19:00:50 STREAM b'IDAT' 41 8192
19:00:50 STREAM b'IHDR' 16 13
19:00:50 STREAM b'IDAT' 41 8192
19:00:51 STREAM b'IHDR' 16 13
19:00:51 STREAM b'IDAT' 41 8192
19:00:51 STREAM b'IHDR' 16 13
19:00:51 STREAM b'IDAT' 41 8192
19:00:51 STREAM b'IHDR' 16 13
19:00:51 STREAM b'IDAT' 41 8192
19:00:52 STREAM b'IHDR' 16 13
19:00:52 STREAM b'IDAT' 41 8192
19:00:52 STREAM b'IHDR' 16 13
19:00:52 STREAM b'IDAT' 41 8192
19:00:52 STREAM b'IHDR' 16 13
19:00:52 STREAM b'IDAT' 41 8192
19:00:52 STREAM b'IHDR' 16 13
19:00:52 STREAM b'IDAT' 41 8192
19:00:53 STREAM b'IHDR' 16 13
19:00:53 STREAM b'IDAT' 41 8192
19:00:53 STREAM b'IHDR' 16 13
19:00:53 STREAM b'IDAT' 41 8192
19:00:53 STREAM b'IHDR' 16 13
19:00:53 STREAM b'IDAT' 41 8192
19:00:53 STREAM b'IHDR' 16 13
19:00:53 STREAM b'IDAT' 41 8192
19:00:53 STREAM b'IHDR' 16 13
19:00:53 STREAM b'IDAT' 41 8192
19:00:53 STREAM b'IHDR' 16 13
19:00:53 STREAM b'IDAT' 41 8192
19:00:54 STREAM b'IHDR' 16 13
19:00:54 STREAM b'IDAT' 41 8192
19:00:54 STREAM b'IHDR' 16 13
19:00:54 STREAM b'IDAT' 41 8192
19:00:54 STREAM b'IHDR' 16 13
19:00:54 STREAM b'IDAT' 41 8192
19:00:54 STREAM b'IHDR' 16 13
19:00:54 STREAM b'IDAT' 41 8192
19:00:54 STREAM b'IHDR' 16 13
19:00:54 STREAM b'IDAT' 41 8192
19:00:54 STREAM b'IHDR' 16 13
19:00:54 STREAM b'IDAT' 41 8192
19:00:54 STREAM b'IHDR' 16 13
19:00:54 STREAM b'IDAT' 41 8192
19:00:54 STREAM b'IHDR' 16 13
19:00:54 STREAM b'IDAT' 41 8192
19:00:55 STREAM b'IHDR' 16 13
19:00:55 STREAM b'IDAT' 41 8192
19:00:55 STREAM b'IHDR' 16 13
19:00:55 STREAM b'IDAT' 41 8192
19:00:55 STREAM b'IHDR' 16 13
19:00:55 STREAM b'IDAT' 41 8192
19:00:55 STREAM b'IHDR' 16 13
19:00:55 STREAM b'IDAT' 41 8192
19:00:55 STREAM b'IHDR' 16 13
19:00:55 STREAM b'IDAT' 41 8192
19:00:55 STREAM b'IHDR' 16 13
19:00:55 STREAM b'IDAT' 41 8192
19:00:56 STREAM b'IHDR' 16 13
19:00:56 STREAM b'IDAT' 41 8192
19:00:56 STREAM b'IHDR' 16 13
19:00:56 STREAM b'IDAT' 41 8192
19:00:56 STREAM b'IHDR' 16 13
19:00:56 STREAM b'IDAT' 41 8192
19:00:56 STREAM b'IHDR' 16 13
19:00:56 STREAM b'IDAT' 41 8192
19:00:56 STREAM b'IHDR' 16 13
19:00:56 STREAM b'IDAT' 41 8192
19:00:56 STREAM b'IHDR' 16 13
19:00:56 STREAM b'IDAT' 41 8192
19:00:56 STREAM b'IHDR' 16 13
19:00:56 STREAM b'IDAT' 41 8192
19:00:57 STREAM b'IHDR' 16 13
19:00:57 STREAM b'IDAT' 41 8192
19:00:57 STREAM b'IHDR' 16 13
19:00:57 STREAM b'IDAT' 41 8192
19:00:57 STREAM b'IHDR' 16 13
19:00:57 STREAM b'IDAT' 41 8192
19:00:57 STREAM b'IHDR' 16 13
19:00:57 STREAM b'IDAT' 41 8192
19:00:57 STREAM b'IHDR' 16 13
19:00:57 STREAM b'IDAT' 41 8192
19:00:57 STREAM b'IHDR' 16 13
19:00:57 STREAM b'IDAT' 41 8192
19:00:57 STREAM b'IHDR' 16 13
19:00:57 STREAM b'IDAT' 41 8192
19:00:58 STREAM b'IHDR' 16 13
19:00:58 STREAM b'IDAT' 41 8192
19:00:58 STREAM b'IHDR' 16 13
19:00:58 STREAM b'IDAT' 41 8192
19:00:58 STREAM b'IHDR' 16 13
19:00:58 STREAM b'IDAT' 41 8192
19:00:58 STREAM b'IHDR' 16 13
19:00:58 STREAM b'IDAT' 41 8192
19:00:58 STREAM b'IHDR' 16 13
19:00:58 STREAM b'IDAT' 41 8192
19:00:58 STREAM b'IHDR' 16 13
19:00:58 STREAM b'IDAT' 41 8192
19:00:58 STREAM b'IHDR' 16 13
19:00:58 STREAM b'IDAT' 41 8192
19:00:58 STREAM b'IHDR' 16 13
19:00:58 STREAM b'IDAT' 41 8192
19:00:59 STREAM b'IHDR' 16 13
19:00:59 STREAM b'IDAT' 41 8192
19:00:59 STREAM b'IHDR' 16 13
19:00:59 STREAM b'IDAT' 41 8192
19:00:59 STREAM b'IHDR' 16 13
19:00:59 STREAM b'IDAT' 41 8192
19:01:00 STREAM b'IHDR' 16 13
19:01:00 STREAM b'IDAT' 41 8192
19:01:00 STREAM b'IHDR' 16 13
19:01:00 STREAM b'IDAT' 41 8192
19:01:00 STREAM b'IHDR' 16 13
19:01:00 STREAM b'IDAT' 41 8192
19:01:00 STREAM b'IHDR' 16 13
19:01:00 STREAM b'IDAT' 41 8192
19:01:00 STREAM b'IHDR' 16 13
19:01:00 STREAM b'IDAT' 41 8192
19:01:00 STREAM b'IHDR' 16 13
19:01:00 STREAM b'IDAT' 41 8192
19:01:00 STREAM b'IHDR' 16 13
19:01:00 STREAM b'IDAT' 41 8192
19:01:00 STREAM b'IHDR' 16 13
19:01:00 STREAM b'IDAT' 41 8192
19:01:01 STREAM b'IHDR' 16 13
19:01:01 STREAM b'IDAT' 41 8192
19:01:01 STREAM b'IHDR' 16 13
19:01:01 STREAM b'IDAT' 41 8192
19:01:01 STREAM b'IHDR' 16 13
19:01:01 STREAM b'IDAT' 41 8192
19:01:01 STREAM b'IHDR' 16 13
19:01:01 STREAM b'IDAT' 41 8192
19:01:01 STREAM b'IHDR' 16 13
19:01:01 STREAM b'IDAT' 41 8192
19:01:01 STREAM b'IHDR' 16 13
19:01:01 STREAM b'IDAT' 41 8192
19:01:01 STREAM b'IHDR' 16 13
19:01:01 STREAM b'IDAT' 41 8192
19:01:01 STREAM b'IHDR' 16 13
19:01:01 STREAM b'IDAT' 41 8192
19:01:01 STREAM b'IHDR' 16 13
19:01:01 STREAM b'IDAT' 41 8192
19:01:01 STREAM b'IHDR' 16 13
19:01:01 STREAM b'IDAT' 41 8192
19:01:02 STREAM b'IHDR' 16 13
19:01:02 STREAM b'IDAT' 41 8192
19:01:02 STREAM b'IHDR' 16 13
19:01:02 STREAM b'IDAT' 41 8192
19:01:02 STREAM b'IHDR' 16 13
19:01:02 STREAM b'IDAT' 41 8192
19:01:02 STREAM b'IHDR' 16 13
19:01:02 STREAM b'IDAT' 41 8192
19:01:02 STREAM b'IHDR' 16 13
19:01:02 STREAM b'IDAT' 41 8192
19:01:02 STREAM b'IHDR' 16 13
19:01:02 STREAM b'IDAT' 41 8192
19:01:02 STREAM b'IHDR' 16 13
19:01:02 STREAM b'IDAT' 41 8192
19:01:02 STREAM b'IHDR' 16 13
19:01:02 STREAM b'IDAT' 41 8192
19:01:03 STREAM b'IHDR' 16 13
19:01:03 STREAM b'IDAT' 41 8192
19:01:03 STREAM b'IHDR' 16 13
19:01:03 STREAM b'IDAT' 41 8192
19:01:03 STREAM b'IHDR' 16 13
19:01:03 STREAM b'IDAT' 41 8192
19:01:03 STREAM b'IHDR' 16 13
19:01:03 STREAM b'IDAT' 41 8192
19:01:03 STREAM b'IHDR' 16 13
19:01:03 STREAM b'IDAT' 41 8192
19:01:04 STREAM b'IHDR' 16 13
19:01:04 STREAM b'IDAT' 41 8192
19:01:04 STREAM b'IHDR' 16 13
19:01:04 STREAM b'IDAT' 41 8192
19:01:04 STREAM b'IHDR' 16 13
19:01:04 STREAM b'IDAT' 41 8192
19:01:04 STREAM b'IHDR' 16 13
19:01:04 STREAM b'IDAT' 41 8192
19:01:04 STREAM b'IHDR' 16 13
19:01:04 STREAM b'IDAT' 41 8192
19:01:04 STREAM b'IHDR' 16 13
19:01:04 STREAM b'IDAT' 41 8192
19:01:04 STREAM b'IHDR' 16 13
19:01:04 STREAM b'IDAT' 41 8192
19:01:04 STREAM b'IHDR' 16 13
19:01:04 STREAM b'IDAT' 41 8192
19:01:04 STREAM b'IHDR' 16 13
19:01:04 STREAM b'IDAT' 41 8192
19:01:05 STREAM b'IHDR' 16 13
19:01:05 STREAM b'IDAT' 41 8192
19:01:05 STREAM b'IHDR' 16 13
19:01:05 STREAM b'IDAT' 41 8192
19:01:05 STREAM b'IHDR' 16 13
19:01:05 STREAM b'IDAT' 41 8192
19:01:05 STREAM b'IHDR' 16 13
19:01:05 STREAM b'IDAT' 41 8192
19:01:05 STREAM b'IHDR' 16 13
19:01:05 STREAM b'IDAT' 41 8192
19:01:05 STREAM b'IHDR' 16 13
19:01:05 STREAM b'IDAT' 41 8192
19:01:05 STREAM b'IHDR' 16 13
19:01:05 STREAM b'IDAT' 41 8192
19:01:05 STREAM b'IHDR' 16 13
19:01:05 STREAM b'IDAT' 41 8192
19:01:05 STREAM b'IHDR' 16 13
19:01:05 STREAM b'IDAT' 41 8192
19:01:05 STREAM b'IHDR' 16 13
19:01:05 STREAM b'IDAT' 41 8192
19:01:05 STREAM b'IHDR' 16 13
19:01:05 STREAM b'IDAT' 41 8192
19:01:06 STREAM b'IHDR' 16 13
19:01:06 STREAM b'IDAT' 41 8192
19:01:06 STREAM b'IHDR' 16 13
19:01:06 STREAM b'IDAT' 41 8192
19:01:06 STREAM b'IHDR' 16 13
19:01:06 STREAM b'IDAT' 41 8192
19:01:06 STREAM b'IHDR' 16 13
19:01:06 STREAM b'IDAT' 41 8192
19:01:06 STREAM b'IHDR' 16 13
19:01:06 STREAM b'IDAT' 41 8192
19:01:06 STREAM b'IHDR' 16 13
19:01:06 STREAM b'IDAT' 41 8192
19:01:06 STREAM b'IHDR' 16 13
19:01:06 STREAM b'IDAT' 41 8192
19:01:06 STREAM b'IHDR' 16 13
19:01:06 STREAM b'IDAT' 41 8192
19:01:07 STREAM b'IHDR' 16 13
19:01:07 STREAM b'IDAT' 41 8192
19:01:07 STREAM b'IHDR' 16 13
19:01:07 STREAM b'IDAT' 41 8192
19:01:07 STREAM b'IHDR' 16 13
19:01:07 STREAM b'IDAT' 41 8192
19:01:07 STREAM b'IHDR' 16 13
19:01:07 STREAM b'IDAT' 41 8192
19:01:07 STREAM b'IHDR' 16 13
19:01:07 STREAM b'IDAT' 41 8192
19:01:07 STREAM b'IHDR' 16 13
19:01:07 STREAM b'IDAT' 41 8192
19:01:08 STREAM b'IHDR' 16 13
19:01:08 STREAM b'IDAT' 41 8192
19:01:08 STREAM b'IHDR' 16 13
19:01:08 STREAM b'IDAT' 41 8192
19:01:08 STREAM b'IHDR' 16 13
19:01:08 STREAM b'IDAT' 41 8192
19:01:08 STREAM b'IHDR' 16 13
19:01:08 STREAM b'IDAT' 41 8192
19:01:08 STREAM b'IHDR' 16 13
19:01:08 STREAM b'IDAT' 41 8192
19:01:08 STREAM b'IHDR' 16 13
19:01:08 STREAM b'IDAT' 41 8192
19:01:08 STREAM b'IHDR' 16 13
19:01:08 STREAM b'IDAT' 41 8192
19:01:09 STREAM b'IHDR' 16 13
19:01:09 STREAM b'IDAT' 41 8192
19:01:09 STREAM b'IHDR' 16 13
19:01:09 STREAM b'IDAT' 41 8192
19:01:09 STREAM b'IHDR' 16 13
19:01:09 STREAM b'IDAT' 41 8192
19:01:09 STREAM b'IHDR' 16 13
19:01:09 STREAM b'IDAT' 41 8192
19:01:09 STREAM b'IHDR' 16 13
19:01:09 STREAM b'IDAT' 41 8192
19:01:09 STREAM b'IHDR' 16 13
19:01:09 STREAM b'IDAT' 41 8192
19:01:09 STREAM b'IHDR' 16 13
19:01:09 STREAM b'IDAT' 41 8192
19:01:09 STREAM b'IHDR' 16 13
19:01:09 STREAM b'IDAT' 41 8192
19:01:10 STREAM b'IHDR' 16 13
19:01:10 STREAM b'IDAT' 41 8192
19:01:10 STREAM b'IHDR' 16 13
19:01:10 STREAM b'IDAT' 41 8192
19:01:10 STREAM b'IHDR' 16 13
19:01:10 STREAM b'IDAT' 41 8192
19:01:10 STREAM b'IHDR' 16 13
19:01:10 STREAM b'IDAT' 41 8192
19:01:10 STREAM b'IHDR' 16 13
19:01:10 STREAM b'IDAT' 41 8192
19:01:10 STREAM b'IHDR' 16 13
19:01:10 STREAM b'IDAT' 41 8192
19:01:10 STREAM b'IHDR' 16 13
19:01:10 STREAM b'IDAT' 41 8192
19:01:10 STREAM b'IHDR' 16 13
19:01:10 STREAM b'IDAT' 41 8192
19:01:10 STREAM b'IHDR' 16 13
19:01:10 STREAM b'IDAT' 41 8192
19:01:10 STREAM b'IHDR' 16 13
19:01:10 STREAM b'IDAT' 41 8192
19:01:10 STREAM b'IHDR' 16 13
19:01:10 STREAM b'IDAT' 41 8192
19:01:11 STREAM b'IHDR' 16 13
19:01:11 STREAM b'IDAT' 41 8192
19:01:11 STREAM b'IHDR' 16 13
19:01:11 STREAM b'IDAT' 41 8192
19:01:11 STREAM b'IHDR' 16 13
19:01:11 STREAM b'IDAT' 41 8192
19:01:11 STREAM b'IHDR' 16 13
19:01:11 STREAM b'IDAT' 41 8192
19:01:12 STREAM b'IHDR' 16 13
19:01:12 STREAM b'IDAT' 41 8192
19:01:12 STREAM b'IHDR' 16 13
19:01:12 STREAM b'IDAT' 41 8192
19:01:12 STREAM b'IHDR' 16 13
19:01:12 STREAM b'IDAT' 41 8192
19:01:12 STREAM b'IHDR' 16 13
19:01:12 STREAM b'IDAT' 41 8192
19:01:12 STREAM b'IHDR' 16 13
19:01:12 STREAM b'IDAT' 41 8192
19:01:12 STREAM b'IHDR' 16 13
19:01:12 STREAM b'IDAT' 41 8192
19:01:12 STREAM b'IHDR' 16 13
19:01:12 STREAM b'IDAT' 41 8192
19:01:12 STREAM b'IHDR' 16 13
19:01:12 STREAM b'IDAT' 41 8192
19:01:12 STREAM b'IHDR' 16 13
19:01:12 STREAM b'IDAT' 41 8192
19:01:13 STREAM b'IHDR' 16 13
19:01:13 STREAM b'IDAT' 41 8192
19:01:13 STREAM b'IHDR' 16 13
19:01:13 STREAM b'IDAT' 41 8192
19:01:13 STREAM b'IHDR' 16 13
19:01:13 STREAM b'IDAT' 41 8192
19:01:13 STREAM b'IHDR' 16 13
19:01:13 STREAM b'IDAT' 41 8192
19:01:13 STREAM b'IHDR' 16 13
19:01:13 STREAM b'IDAT' 41 8192
19:01:14 STREAM b'IHDR' 16 13
19:01:14 STREAM b'IDAT' 41 8192
19:01:14 STREAM b'IHDR' 16 13
19:01:14 STREAM b'IDAT' 41 8192
19:01:14 STREAM b'IHDR' 16 13
19:01:14 STREAM b'IDAT' 41 8192
19:01:14 STREAM b'IHDR' 16 13
19:01:14 STREAM b'IDAT' 41 8192
19:01:14 STREAM b'IHDR' 16 13
19:01:14 STREAM b'IDAT' 41 8192
19:01:15 STREAM b'IHDR' 16 13
19:01:15 STREAM b'IDAT' 41 8192
19:01:15 STREAM b'IHDR' 16 13
19:01:15 STREAM b'IDAT' 41 8192
19:01:15 STREAM b'IHDR' 16 13
19:01:15 STREAM b'IDAT' 41 8192
19:01:15 STREAM b'IHDR' 16 13
19:01:15 STREAM b'IDAT' 41 8192
19:01:15 STREAM b'IHDR' 16 13
19:01:15 STREAM b'IDAT' 41 8192
19:01:15 STREAM b'IHDR' 16 13
19:01:15 STREAM b'IDAT' 41 8192
19:01:15 STREAM b'IHDR' 16 13
19:01:15 STREAM b'IDAT' 41 8192
19:01:15 STREAM b'IHDR' 16 13
19:01:15 STREAM b'IDAT' 41 8192
19:01:15 STREAM b'IHDR' 16 13
19:01:15 STREAM b'IDAT' 41 8192
19:01:15 STREAM b'IHDR' 16 13
19:01:15 STREAM b'IDAT' 41 8192
19:01:16 STREAM b'IHDR' 16 13
19:01:16 STREAM b'IDAT' 41 8192
19:01:16 STREAM b'IHDR' 16 13
19:01:16 STREAM b'IDAT' 41 8192
19:01:16 STREAM b'IHDR' 16 13
19:01:16 STREAM b'IDAT' 41 8192
19:01:16 STREAM b'IHDR' 16 13
19:01:16 STREAM b'IDAT' 41 8192
19:01:16 STREAM b'IHDR' 16 13
19:01:16 STREAM b'IDAT' 41 8192
19:01:17 STREAM b'IHDR' 16 13
19:01:17 STREAM b'IDAT' 41 8192
19:01:17 STREAM b'IHDR' 16 13
19:01:17 STREAM b'IDAT' 41 8192
19:01:17 STREAM b'IHDR' 16 13
19:01:17 STREAM b'IDAT' 41 8192
19:01:17 STREAM b'IHDR' 16 13
19:01:17 STREAM b'IDAT' 41 8192
19:01:17 STREAM b'IHDR' 16 13
19:01:17 STREAM b'IDAT' 41 8192
19:01:17 STREAM b'IHDR' 16 13
19:01:17 STREAM b'IDAT' 41 8192
19:01:18 STREAM b'IHDR' 16 13
19:01:18 STREAM b'IDAT' 41 8192
19:01:18 STREAM b'IHDR' 16 13
19:01:18 STREAM b'IDAT' 41 8192
19:01:18 STREAM b'IHDR' 16 13
19:01:18 STREAM b'IDAT' 41 8192
19:01:18 STREAM b'IHDR' 16 13
19:01:18 STREAM b'IDAT' 41 8192
19:01:18 STREAM b'IHDR' 16 13
19:01:18 STREAM b'IDAT' 41 8192
19:01:19 STREAM b'IHDR' 16 13
19:01:19 STREAM b'IDAT' 41 8192
19:01:19 STREAM b'IHDR' 16 13
19:01:19 STREAM b'IDAT' 41 8192
19:01:19 STREAM b'IHDR' 16 13
19:01:19 STREAM b'IDAT' 41 8192
19:01:20 STREAM b'IHDR' 16 13
19:01:20 STREAM b'IDAT' 41 8192
19:01:20 STREAM b'IHDR' 16 13
19:01:20 STREAM b'IDAT' 41 8192
19:01:20 STREAM b'IHDR' 16 13
19:01:20 STREAM b'IDAT' 41 8192
19:01:20 STREAM b'IHDR' 16 13
19:01:20 STREAM b'IDAT' 41 8192
19:01:20 STREAM b'IHDR' 16 13
19:01:20 STREAM b'IDAT' 41 8192
19:01:20 STREAM b'IHDR' 16 13
19:01:20 STREAM b'IDAT' 41 8192
19:01:21 STREAM b'IHDR' 16 13
19:01:21 STREAM b'IDAT' 41 8192
19:01:21 STREAM b'IHDR' 16 13
19:01:21 STREAM b'IDAT' 41 8192
19:01:21 STREAM b'IHDR' 16 13
19:01:21 STREAM b'IDAT' 41 8192
19:01:21 STREAM b'IHDR' 16 13
19:01:21 STREAM b'IDAT' 41 8192
19:01:21 STREAM b'IHDR' 16 13
19:01:21 STREAM b'IDAT' 41 8192
19:01:21 STREAM b'IHDR' 16 13
19:01:21 STREAM b'IDAT' 41 8192
19:01:21 STREAM b'IHDR' 16 13
19:01:21 STREAM b'IDAT' 41 8192
19:01:22 STREAM b'IHDR' 16 13
19:01:22 STREAM b'IDAT' 41 8192
19:01:22 STREAM b'IHDR' 16 13
19:01:22 STREAM b'IDAT' 41 8192
19:01:22 STREAM b'IHDR' 16 13
19:01:22 STREAM b'IDAT' 41 8192
19:01:22 STREAM b'IHDR' 16 13
19:01:22 STREAM b'IDAT' 41 8192
19:01:22 STREAM b'IHDR' 16 13
19:01:22 STREAM b'IDAT' 41 8192
19:01:22 STREAM b'IHDR' 16 13
19:01:22 STREAM b'IDAT' 41 8192
19:01:23 STREAM b'IHDR' 16 13
19:01:23 STREAM b'IDAT' 41 8192
19:01:23 STREAM b'IHDR' 16 13
19:01:23 STREAM b'IDAT' 41 8192
19:01:23 STREAM b'IHDR' 16 13
19:01:23 STREAM b'IDAT' 41 8192
19:01:23 STREAM b'IHDR' 16 13
19:01:23 STREAM b'IDAT' 41 8192
19:01:24 STREAM b'IHDR' 16 13
19:01:24 STREAM b'IDAT' 41 8192
19:01:24 STREAM b'IHDR' 16 13
19:01:24 STREAM b'IDAT' 41 8192
19:01:24 STREAM b'IHDR' 16 13
19:01:24 STREAM b'IDAT' 41 8192
